tier	label	repo	kind	oracle_priority	corpus_priority	source	status	curation_score	stars	code_hit_count	html_url	reasons	discovery_kind	subkind	bucket
tier2	jgjadaoag-cmsc124-lolcode-interpreter	jgjadaoag/cmsc124-lolcode-interpreter	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/jgjadaoag/cmsc124-lolcode-interpreter	implementation-signal	implementation	interpreter	manual-review
tier2	jhuang314-lolcode-compiler	jhuang314/lolcode-compiler	compiler	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/jhuang314/lolcode-compiler	implementation-signal	implementation	compiler	manual-review
tier2	jirrroooo-lolcode-interpreter	jirrroooo/Lolcode-Interpreter	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/jirrroooo/Lolcode-Interpreter	implementation-signal	implementation	interpreter	manual-review
tier2	jlmatienzo-cmsc124-project	jlmatienzo/CMSC124-project	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/jlmatienzo/CMSC124-project	implementation-signal	implementation	interpreter	manual-review
tier2	jvesguerra-lolcode-interpreter	jvesguerra/LOLCode_interpreter	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/jvesguerra/LOLCode_interpreter	implementation-signal	implementation	interpreter	manual-review
tier2	lehahel-lolcode	lehahel/lolcode	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/lehahel/lolcode	implementation-signal	implementation	interpreter	manual-review
tier2	lmlawas-lolterpreter-2000	lmlawas/lolterpreter-2000	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/lmlawas/lolterpreter-2000	implementation-signal	implementation	interpreter	manual-review
tier2	markarenillo-lolcode-interpreter	markarenillo/LOLCODE-Interpreter	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/markarenillo/LOLCODE-Interpreter	implementation-signal	implementation	interpreter	manual-review
tier2	michal98kowalczyk-lolcodecompiler	michal98kowalczyk/LolcodeCompiler	compiler	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/michal98kowalczyk/LolcodeCompiler	implementation-signal,impl-root-signal	implementation	compiler	manual-review
tier2	miixs-cmsc124-lolcode-interpreter	miixs/CMSC124_LOLCODE_Interpreter	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/miixs/CMSC124_LOLCODE_Interpreter	implementation-signal	implementation	interpreter	manual-review
tier2	mikhmakarov-lolcode-interpreter	mikhmakarov/lolcode_interpreter	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/mikhmakarov/lolcode_interpreter	implementation-signal	implementation	interpreter	manual-review
tier2	morristech-lolcodeinterpreter	morristech/LOLCodeInterpreter	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/morristech/LOLCodeInterpreter	implementation-signal	implementation	interpreter	manual-review
tier2	mphay-lolcode-compiler	mphay/LOLCODE-Compiler	compiler	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/mphay/LOLCODE-Compiler	implementation-signal	implementation	compiler	manual-review
tier2	msbitancor-lolcode-interpreter	msbitancor/LOLCODE-interpreter	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/msbitancor/LOLCODE-interpreter	implementation-signal	implementation	interpreter	manual-review
tier2	msteinmetz1-lolcode	msteinmetz1/LOLCode	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/msteinmetz1/LOLCode	implementation-signal	implementation	interpreter	manual-review
tier2	naynesmikel-lolcode-interpreter	naynesmikel/LOLCode_Interpreter	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/naynesmikel/LOLCode_Interpreter	implementation-signal	implementation	interpreter	manual-review
tier2	nikilink-lolcode-dot-net	nikilink/lolcode-dot-net	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/nikilink/lolcode-dot-net	implementation-signal	implementation	interpreter	manual-review
tier2	noreenlouisecb-cmsc124-lolcode-interpreter	noreenlouisecb/CMSC124-LOLCODE-Interpreter	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/noreenlouisecb/CMSC124-LOLCODE-Interpreter	implementation-signal	implementation	interpreter	manual-review
tier2	norvylle-lci	norvylle/lci	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/norvylle/lci	implementation-signal	implementation	interpreter	manual-review
tier2	nourishk7c8-cosc455-lolcode-html-compiler	nourishk7c8/cosc455-lolcode-html-compiler	compiler	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/nourishk7c8/cosc455-lolcode-html-compiler	implementation-signal,impl-root-signal	implementation	compiler	manual-review
tier2	patmaevrgs-lolcode-interpreter	patmaevrgs/LOLCode-Interpreter	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/patmaevrgs/LOLCode-Interpreter	implementation-signal	implementation	interpreter	manual-review
tier2	pksinghus-lolcode	pksinghus/lolcode	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/pksinghus/lolcode	implementation-signal	implementation	interpreter	manual-review
tier2	pvtan-cmsc124lolcode-interpreter	pvtan/CMSC124LOLCODE_Interpreter	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/pvtan/CMSC124LOLCODE_Interpreter	implementation-signal,impl-root-signal	implementation	interpreter	manual-review
tier2	ranmocy-lolcode	ranmocy/lolcode	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/ranmocy/lolcode	implementation-signal	implementation	interpreter	manual-review
tier2	rlknre-lolcode-interpreter-proj	rlknre/lolcode-interpreter-proj	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/rlknre/lolcode-interpreter-proj	implementation-signal	implementation	interpreter	manual-review
tier2	robojf-lolcode-compiler	roboJF/lolcode_compiler	compiler	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/roboJF/lolcode_compiler	implementation-signal	implementation	compiler	manual-review
tier2	robstoll-lolcode	robstoll/lolcode	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/robstoll/lolcode	implementation-signal,noise-signal	implementation	interpreter	manual-review
tier2	ryanresoles-lolcode-compiler	ryanresoles/LOLCODE-compiler	compiler	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/ryanresoles/LOLCODE-compiler	implementation-signal	implementation	compiler	manual-review
tier2	seancua-cmsc124-project	seancua/CMSC124-Project	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/seancua/CMSC124-Project	implementation-signal	implementation	interpreter	manual-review
tier2	sh1roee-lolcode-interpreter	sh1roee/LOLCode-Interpreter	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/sh1roee/LOLCode-Interpreter	implementation-signal	implementation	interpreter	manual-review
tier2	starquell-lolcode-interpreter	starquell/LOLCODE-Interpreter	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/starquell/LOLCODE-Interpreter	implementation-signal	implementation	interpreter	manual-review
tier2	stephen-riley-lolcode	stephen-riley/lolcode	compiler	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/stephen-riley/lolcode	implementation-signal	implementation	compiler	manual-review
tier2	superman12747-crypto-esolang-bucket	superman12747-crypto/esolang-bucket	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/superman12747-crypto/esolang-bucket	implementation-signal	implementation	interpreter	manual-review
tier2	swaghma1-cosc-455-cosc-455-lolcode-compiler-project	swaghma1-cosc-455/cosc_455_lolcode_compiler_project	compiler	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/swaghma1-cosc-455/cosc_455_lolcode_compiler_project	implementation-signal,impl-root-signal	implementation	compiler	manual-review
tier2	taddeus-lolwut	taddeus/lolwut	compiler	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/taddeus/lolwut	implementation-signal	implementation	compiler	manual-review
tier2	taj-caeli-lolcode-interpreter	taj-caeli/lolcode-interpreter	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/taj-caeli/lolcode-interpreter	implementation-signal	implementation	interpreter	manual-review
tier2	tony-stark18-lolcode	tony-stark18/LolCode	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/tony-stark18/LolCode	implementation-signal	implementation	interpreter	manual-review
tier2	yawkat-lolcode	yawkat/lolcode	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/yawkat/lolcode	implementation-signal	implementation	interpreter	manual-review
tier2	zenithcipriano-lolcode-interpreter	zenithcipriano/LOLCode-Interpreter	interpreter	P1	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	24	0	0	https://github.com/zenithcipriano/LOLCode-Interpreter	implementation-signal	implementation	interpreter	manual-review
tier2	jocelyne8-lolcode	jocelyne8/lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	22	4	9	https://github.com/jocelyne8/lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	obvious-keep
tier2	bgp100-lolcode-guide	BGP100/LOLCODE-Guide	docs	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	21	1	0	https://github.com/BGP100/LOLCODE-Guide	docs-signal,corpus-signal	docs	docs	manual-review
tier2	arwinneil-vscode-lolcode	arwinneil/vscode-lolcode	tooling	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	20	15	0	https://github.com/arwinneil/vscode-lolcode	tooling-signal	tooling	tooling	manual-review
tier2	swizec-lolcode-babel-macro	Swizec/lolcode-babel-macro	tooling	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	20	12	0	https://github.com/Swizec/lolcode-babel-macro	tooling-signal	tooling	tooling	manual-review
tier2	rodrigocaldeira-tictactoelolcode	rodrigocaldeira/tictactoelolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	19	21	1	https://github.com/rodrigocaldeira/tictactoelolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	obvious-keep
tier2	seanpm2001-snu-2d-programmingtools-ide-lolcode	seanpm2001/SNU_2D_ProgrammingTools_IDE_LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	19	2	6	https://github.com/seanpm2001/SNU_2D_ProgrammingTools_IDE_LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	obvious-keep
tier2	justinmeza-lolcode-spec	justinmeza/lolcode-spec	docs	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	16	631	0	https://github.com/justinmeza/lolcode-spec	docs-signal	docs	docs	manual-review
tier2	leyarotheconquerer-lolcode-reference	leyarotheconquerer/lolcode-reference	docs	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	16	14	0	https://github.com/leyarotheconquerer/lolcode-reference	docs-signal	docs	docs	manual-review
tier2	chutasano-lolcode	chutasano/lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	16	2	3	https://github.com/chutasano/lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	obvious-keep
tier2	codafi-lolcode-tmlanguage	CodaFi/LOLCODE.tmLanguage	tooling	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	15	8	0	https://github.com/CodaFi/LOLCODE.tmLanguage	tooling-signal	tooling	tooling	manual-review
tier2	kimbsy-lolcode	Kimbsy/lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	15	7	2	https://github.com/Kimbsy/lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	obvious-keep
tier2	xe-lolcode-vim	Xe/lolcode.vim	tooling	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	15	7	0	https://github.com/Xe/lolcode.vim	tooling-signal	tooling	tooling	manual-review
tier2	mapmeld-mapplz	mapmeld/MapPLZ	tooling	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	15	6	0	https://github.com/mapmeld/MapPLZ	tooling-signal	tooling	tooling	manual-review
tier2	bodil-lolcode-mode	bodil/lolcode-mode	tooling	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	15	3	0	https://github.com/bodil/lolcode-mode	tooling-signal	tooling	tooling	manual-review
tier2	krazivan-lolcode-grammar-vscode	KrazIvan/LOLCODE-grammar-vscode	tooling	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	15	2	0	https://github.com/KrazIvan/LOLCODE-grammar-vscode	tooling-signal	tooling	tooling	manual-review
tier2	calvinmm-lolcode-dsl	calvinmm/lolcode-dsl	tooling	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	15	2	0	https://github.com/calvinmm/lolcode-dsl	tooling-signal	tooling	tooling	manual-review
tier2	fabasoad-setup-lolcode-action	fabasoad/setup-lolcode-action	tooling	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	15	2	0	https://github.com/fabasoad/setup-lolcode-action	tooling-signal	tooling	tooling	manual-review
tier2	rae-ralston-can-i-haz-blockchain	rae-ralston/can-i-haz-blockchain	tooling	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	15	2	0	https://github.com/rae-ralston/can-i-haz-blockchain	tooling-signal	tooling	tooling	manual-review
tier2	steenhulthin-lolcode-npp	steenhulthin/LOLCODE_NPP	tooling	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	15	2	0	https://github.com/steenhulthin/LOLCODE_NPP	tooling-signal	tooling	tooling	manual-review
tier2	lucki-gtksourceview-lolcode	Lucki/gtksourceview-lolcode	tooling	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	15	1	0	https://github.com/Lucki/gtksourceview-lolcode	tooling-signal	tooling	tooling	manual-review
tier2	marioaquino-lolcode-tmbundle	marioaquino/LOLcode.tmbundle	tooling	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	15	1	0	https://github.com/marioaquino/LOLcode.tmbundle	tooling-signal	tooling	tooling	manual-review
tier2	threeifbywhiskey-vim-lolcode	threeifbywhiskey/vim-lolcode	tooling	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	15	1	0	https://github.com/threeifbywhiskey/vim-lolcode	tooling-signal	tooling	tooling	manual-review
tier2	darylldan-lolcode-testcases	darylldan/lolcode-testcases	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	15	0	5	https://github.com/darylldan/lolcode-testcases	corpus-signal,also-in-language-snapshot	corpus	corpus	obvious-keep
tier2	fsill99-fibonacci	fsill99/fibonacci	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	14	8	1	https://github.com/fsill99/fibonacci	corpus-signal,also-in-language-snapshot	corpus	corpus	obvious-keep
tier2	hogarddelauger-lolcode-equation-solver	HogardDeLauger/lolcode-equation-solver	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	14	5	1	https://github.com/HogardDeLauger/lolcode-equation-solver	corpus-signal,also-in-language-snapshot	corpus	corpus	obvious-keep
tier2	javif89-webcat	javif89/webcat	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	14	5	1	https://github.com/javif89/webcat	corpus-signal,also-in-language-snapshot	corpus	corpus	obvious-keep
tier2	buttars-lolcode-fibonacci	Buttars/LOLCODE-FIBONACCI	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	14	4	1	https://github.com/Buttars/LOLCODE-FIBONACCI	corpus-signal,also-in-language-snapshot	corpus	corpus	obvious-keep
tier2	carlmathisen-htmx-lolcode	carlmathisen/htmx-lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	14	3	1	https://github.com/carlmathisen/htmx-lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	obvious-keep
tier2	justinmeza-lollm	justinmeza/lollm	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	14	3	1	https://github.com/justinmeza/lollm	corpus-signal,also-in-language-snapshot	corpus	corpus	obvious-keep
tier2	thedummi-meow	TheDummi/Meow	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	14	1	1	https://github.com/TheDummi/Meow	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	mathisneunzig-lolcode	mathisneunzig/LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	14	1	1	https://github.com/mathisneunzig/LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	mjrb-mongo-lol-driver-example	mjrb/mongo-lol-driver-example	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	14	1	1	https://github.com/mjrb/mongo-lol-driver-example	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	stovoy-lolcode-snake	Stovoy/LOLCODE-Snake	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	10	0	https://github.com/Stovoy/LOLCODE-Snake	corpus-signal,also-in-language-snapshot	corpus	corpus	obvious-keep
tier2	pieviero-lolcode-calculator	PieVieRo/LOLCODE-calculator	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	5	0	https://github.com/PieVieRo/LOLCODE-calculator	corpus-signal,also-in-language-snapshot	corpus	corpus	obvious-keep
tier2	zyndoras-calculator-lol	Zyndoras/calculator.lol	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	3	0	https://github.com/Zyndoras/calculator.lol	corpus-signal,also-in-language-snapshot	corpus	corpus	obvious-keep
tier2	akleemans-pogo-ivrater-lolcode	akleemans/pogo-ivrater-lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	3	0	https://github.com/akleemans/pogo-ivrater-lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	obvious-keep
tier2	chameleon-coder-cat-journey	Chameleon-Coder/cat-journey	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	2	0	https://github.com/Chameleon-Coder/cat-journey	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	elonix-x-lolcode-calculator	EloniX-X/LOLCODE-calculator	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	2	0	https://github.com/EloniX-X/LOLCODE-calculator	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	nathanchere-hackerrank-lolcode	nathanchere/HackerRank_LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	2	0	https://github.com/nathanchere/HackerRank_LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	rodrigocaldeira-bitcoin-prices	rodrigocaldeira/Bitcoin-Prices	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	2	0	https://github.com/rodrigocaldeira/Bitcoin-Prices	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	shreyaslad-fun-with-lolcode	shreyaslad/Fun-with-LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	2	0	https://github.com/shreyaslad/Fun-with-LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	chameleon-coder-stunning-sniffle	Chameleon-Coder/stunning-sniffle	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/Chameleon-Coder/stunning-sniffle	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	christophera8-lolcalc	ChristopherA8/lolcalc	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/ChristopherA8/lolcalc	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	idkwhoami42-lolcode	Idkwhoami42/Lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/Idkwhoami42/Lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	nameless9000-lolcode-shell	Nameless9000/LOLCODE_Shell	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/Nameless9000/LOLCODE_Shell	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	nicolas-hr-lolcode	Nicolas-hr/Lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/Nicolas-hr/Lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	techdudie-learning-lolcode	TechDudie/learning-lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/TechDudie/learning-lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	thewrongalice-rok-papr-stabbers	TheWrongAlice/ROK-PAPR-STABBERS	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/TheWrongAlice/ROK-PAPR-STABBERS	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	abhinavk001-my-first-esoteric-lang	abhinavk001/my-first-esoteric-lang	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/abhinavk001/my-first-esoteric-lang	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	aleless-guess-the-numer-lolcode	aleless/Guess-the-Numer-LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/aleless/Guess-the-Numer-LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	calebwherry-lolcode-examples	calebwherry/LOLCODE-Examples	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/calebwherry/LOLCODE-Examples	corpus-signal	corpus	corpus	manual-review
tier2	cemtuver-aoc21-lolcode	cemtuver/aoc21-lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/cemtuver/aoc21-lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	chriswaugh-lolbuzz	chriswaugh/lolbuzz	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/chriswaugh/lolbuzz	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	denzven-palindromechecker-lol	denzven/PalindromeChecker.lol	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/denzven/PalindromeChecker.lol	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	hmlendea-rock-paper-scissors-lolcode	hmlendea/rock-paper-scissors-lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/hmlendea/rock-paper-scissors-lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	ishowportugal-lolcode	ishowportugal/LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/ishowportugal/LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	martinmorando-lolcode	martinmorando/lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/martinmorando/lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	prisems-lolcode-calculator-v2	prisems/LOLCODE-Calculator-v2	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/prisems/LOLCODE-Calculator-v2	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	ryzbaka-lolcode-stuff	ryzbaka/LOLCODE-STUFF	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/ryzbaka/LOLCODE-STUFF	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	yule-lolcode	yule/lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	13	1	0	https://github.com/yule/lolcode	corpus-signal	corpus	corpus	manual-review
tier2	sandeeepkiran-lolcode	SandeeepKiran/LOLCODE	docs	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	11	1	0	https://github.com/SandeeepKiran/LOLCODE	docs-signal	docs	docs	manual-review
tier2	michaelsun48-lolcode-ttt	MichaelSun48/LOLCODE_TTT	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	11	0	1	https://github.com/MichaelSun48/LOLCODE_TTT	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	cbrepp-lolchess	cbrepp/lolchess	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	11	0	1	https://github.com/cbrepp/lolchess	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	donno2048-quines	donno2048/Quines	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	11	0	1	https://github.com/donno2048/Quines	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	klenndacoder69-lolcode-project-124	klenndacoder69/lolcode-project-124	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	11	0	1	https://github.com/klenndacoder69/lolcode-project-124	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	tashrique-lolcode-the-williams-frosh-game	tashrique/LOLCODE-The-Williams-Frosh-Game	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	11	0	1	https://github.com/tashrique/LOLCODE-The-Williams-Frosh-Game	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	williambl-lolcode-matrix-multiplier	williambl/lolcode-matrix-multiplier	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	11	0	1	https://github.com/williambl/lolcode-matrix-multiplier	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	0xky-lol	0xKY/LOL	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/0xKY/LOL	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
